1.0 C n79 M1
2496.399999998825 CONN n98 n67 up
2497.7999999988238 CONN n264 n327 up
2499.1999999988225 CONN n247 n35 down
2499.799999998822 CONN n35 n98 up
2500.3999999988214 CONN n84 n35 down
2500.999999998821 CONN n67 n35 up
2503.4999999988186 CONN n35 n247 up
2504.7999999988174 CONN n157 n98 down
2505.5999999988167 CONN n262 n215 up
2505.9999999988163 CONN n81 n313 up
2506.7999999988156 CONN n150 n65 up
2507.599999998815 CONN n104 n290 up
2507.7999999988147 CONN n331 n282 up
2509.8999999988127 CONN n317 n320 up
2512.89999999881 CONN n98 n247 up
2514.6999999988084 CONN n84 n98 up
2515.5999999988076 CONN n338 n14 down
2516.199999998807 CONN n74 n361 up
2520.8999999988027 CONN n149 n77 up
2521.3999999988023 CONN n65 n150 down
2521.699999998802 CONN n104 n349 up
2523.1999999988006 CONN n349 n290 up
2523.7999999988 CONN n84 n35 up
2524.2999999987996 CONN n262 n215 down
2524.3999999987996 CONN n338 n323 up
2524.4999999987995 CONN n157 n149 up
2524.6999999987993 CONN n77 n149 down
2525.3999999987986 CONN n157 n77 down
2525.999999998798 CONN n349 n311 up
2527.4999999987967 CONN n313 n72 up
2528.7999999987956 CONN n311 n349 down
2531.0999999987935 CONN n98 n247 down
2531.399999998793 CONN n149 n157 down
2531.599999998793 CONN n104 n349 down
2532.899999998792 CONN n98 n77 up
2534.0999999987907 CONN n67 n98 down
2538.4999999987867 CONN n35 n67 down
2538.7999999987865 CONN n35 n247 down
2539.499999998786 CONN n77 n35 up
2540.0999999987853 CONN n349 n290 down
2541.0999999987844 CONN n311 n290 up
2541.0999999987844 CONN n215 n172 up
2541.8999999987836 CONN n35 n98 down
2542.1999999987834 CONN n98 n84 down
2544.0999999987816 CONN n72 n313 down
2547.4999999987785 CONN n81 n313 down
2551.199999998775 CONN n81 n313 up
2554.499999998772 CONN n98 n77 down
2554.899999998772 CONN n104 n290 down
2555.699999998771 CONN n104 n290 up
2555.699999998771 CONN n72 n81 up
2556.1999999987706 CONN n313 n72 up
2556.89999999877 CONN n311 n94 up
2558.7999999987683 CONN n349 n290 up
2561.099999998766 CONN n215 n172 down
2561.6999999987656 CONN n311 n290 down
2562.199999998765 CONN n35 n67 up
2564.399999998763 CONN n264 n327 down
2564.9999999987626 CONN n77 n67 up
2566.1999999987615 CONN n14 n16 up
2567.3999999987604 CONN n101 n110 up
2568.1999999987597 CONN n78 n354 up
2570.4999999987576 CONN n264 n327 up
2571.399999998757 CONN n104 n290 down
2573.399999998755 CONN n361 n74 down
2574.499999998754 CONN n14 n16 down
2578.5999999987503 CONN n247 n35 up
2579.899999998749 CONN n72 n313 down
2581.999999998747 CONN n35 n84 down
2582.099999998747 CONN n349 n290 down
2582.099999998747 CONN n84 n247 down
2582.099999998747 CONN n67 n247 down
2582.099999998747 CONN n35 n247 down
2583.6999999987456 CONN n282 n331 down
2583.6999999987456 CONN n313 n72 up
2583.7999999987455 CONN n101 n110 down
2590.09999999874 CONN n327 n264 down
2590.2999999987396 CONN n317 n320 down
2591.3999999987386 CONN n358 n110 up
2598.0999999987325 CONN n84 n67 down
2603.4999999987276 CONN n110 n358 down
2609.1999999987224 CONN n35 n77 down
2609.699999998722 CONN n342 n353 up
2609.899999998722 CONN n290 n157 up
2613.5999999987184 CONN n6 n26 up
2618.699999998714 CONN n67 n84 up
2618.8999999987136 CONN n354 n78 down
2621.699999998711 CONN n81 n72 down
2624.6999999987083 CONN n35 n84 up
2625.099999998708 CONN n104 n94 up
2625.3999999987077 CONN n77 n67 down
2625.8999999987072 CONN n72 n313 down
2628.399999998705 CONN n334 n331 up
2631.699999998702 CONN n84 n77 up
2638.6999999986956 CONN n101 n358 up
2640.499999998694 CONN n121 n266 up
2641.0999999986934 CONN n342 n353 down
2641.9999999986926 CONN n323 n338 down
2647.099999998688 CONN n98 n290 up
2649.499999998686 CONN n67 n77 up
2649.6999999986856 CONN n101 n358 down
2651.699999998684 CONN n7 n6 up
2651.9999999986835 CONN n121 n266 down
2655.89999999868 CONN n157 n98 up
2656.999999998679 CONN n26 n7 up
2657.999999998678 CONN n331 n334 down
2658.6999999986774 CONN n157 n349 up
2659.399999998677 CONN n98 n349 up
2660.099999998676 CONN n104 n94 down
2660.7999999986755 CONN n101 n251 up
2662.299999998674 CONN n81 n72 up
2665.799999998671 CONN n157 n349 down
2672.199999998665 CONN n313 n81 down
2675.799999998662 CONN n81 n72 down
2675.9999999986617 CONN n35 n77 up
2676.599999998661 CONN n251 n101 down
2677.79999999866 CONN n313 n72 up
2679.099999998659 CONN n26 n7 down
2679.999999998658 CONN n98 n349 down
2680.5999999986575 CONN n35 n67 down
2683.7999999986546 CONN n7 n6 down
2686.599999998652 CONN n84 n35 down
2689.5999999986493 CONN n35 n67 up
2693.6999999986456 CONN n104 n94 up
2693.8999999986454 CONN n323 n328 up
2698.499999998641 CONN n264 n84 up
2698.599999998641 CONN n251 n358 up
2703.5999999986366 CONN n290 n157 down
2704.4999999986358 CONN n157 n98 down
2709.799999998631 CONN n35 n77 down
2710.0999999986307 CONN n77 n67 down
2710.79999999863 CONN n349 n98 up
2712.6999999986283 CONN n104 n74 up
2717.9999999986235 CONN n361 n363 up
2719.0999999986225 CONN n349 n290 up
2719.1999999986224 CONN n74 n94 up
2723.1999999986188 CONN n84 n35 up
2726.199999998616 CONN n67 n35 down
2726.5999999986157 CONN n94 n311 down
2727.099999998615 CONN n358 n251 down
2727.7999999986146 CONN n72 n313 down
2728.0999999986143 CONN n358 n121 up
2728.299999998614 CONN n264 n67 up
2729.699999998613 CONN n264 n84 down
2729.699999998613 CONN n361 n363 down
2729.699999998613 CONN n84 n77 down
2729.8999999986127 CONN n6 n26 down
2730.499999998612 CONN n84 n264 up
2732.89999999861 CONN n35 n84 down
2734.3999999986086 CONN n77 n84 up
2736.999999998606 CONN n297 n9 up
2743.1999999986006 CONN n363 n16 up
2744.699999998599 CONN n98 n290 down
2746.999999998597 CONN n74 n98 up
2747.5999999985966 CONN n349 n98 down
2747.7999999985964 CONN n104 n94 down
2749.6999999985946 CONN n98 n94 up
2749.7999999985946 CONN n104 n157 up
2751.9999999985926 CONN n297 n9 down
2752.699999998592 CONN n311 n157 up
2753.899999998591 CONN n98 n157 up
2756.099999998589 CONN n104 n98 up
2757.6999999985874 CONN n358 n121 down
2757.999999998587 CONN n35 n264 up
2759.199999998586 CONN n67 n35 up
2761.0999999985843 CONN n77 n84 down
2765.0999999985806 CONN n84 n35 up
2767.799999998578 CONN n328 n323 down
2768.6999999985774 CONN n104 n74 down
2770.7999999985755 CONN n78 n334 up
2771.7999999985745 CONN n157 n98 down
2774.1999999985724 CONN n327 n84 up
2774.699999998572 CONN n67 n327 up
2775.0999999985715 CONN n363 n16 down
2775.899999998571 CONN n353 n342 up
2777.799999998569 CONN n157 n104 down
2779.4999999985675 CONN n35 n327 up
2781.6999999985655 CONN n74 n94 down
2781.9999999985653 CONN n328 n0 up
2786.499999998561 CONN n94 n104 up
2788.999999998559 CONN n35 n264 down
2790.7999999985573 CONN n98 n74 down
2791.999999998556 CONN n342 n353 down
2793.199999998555 CONN n67 n327 down
2794.199999998554 CONN n104 n94 down
2795.599999998553 CONN n84 n264 down
2796.399999998552 CONN n363 n188 up
2797.799999998551 CONN n327 n67 up
2798.0999999985506 CONN n323 n0 up
2798.59999999855 CONN n349 n290 down
2799.799999998549 CONN n35 n84 down
2800.099999998549 CONN n98 n94 down
2800.1999999985487 CONN n275 n319 up
2800.4999999985484 CONN n311 n157 down
2803.399999998546 CONN n35 n67 down
2806.9999999985425 CONN n0 n328 down
2807.0999999985424 CONN n67 n264 down
2807.9999999985416 CONN n74 n349 up
2808.599999998541 CONN n157 n9 up
2811.899999998538 CONN n78 n334 down
2813.8999999985363 CONN n98 n311 up
2820.1999999985305 CONN n157 n297 up
2820.79999999853 CONN n35 n327 down
2821.899999998529 CONN n9 n297 up
2822.2999999985286 CONN n363 n94 up
2823.4999999985275 CONN n363 n188 down
2824.199999998527 CONN n275 n319 down
2826.7999999985245 CONN n363 n98 up
2828.1999999985233 CONN n363 n98 down
2828.399999998523 CONN n9 n297 down
2831.79999999852 CONN n323 n0 down
2832.4999999985193 CONN n297 n157 down
2835.4999999985166 CONN n311 n297 up
2837.499999998515 CONN n363 n74 up
2839.599999998513 CONN n349 n363 up
2841.499999998511 CONN n9 n157 down
2841.599999998511 CONN n335 n188 up
2842.4999999985102 CONN n67 n35 up
2844.899999998508 CONN n338 n328 up
2845.7999999985072 CONN n311 n98 down
2848.399999998505 CONN n94 n188 up
2850.699999998503 CONN n320 n65 up
2851.8999999985017 CONN n98 n311 up
2853.5999999985 CONN n320 n65 down
2853.7999999985 CONN n363 n94 down
2857.7999999984963 CONN n264 n290 up
2859.299999998495 CONN n104 n297 up
2860.8999999984935 CONN n35 n327 up
2862.699999998492 CONN n335 n94 up
2862.8999999984917 CONN n35 n84 up
2862.8999999984917 CONN n363 n74 down
2864.99999999849 CONN n327 n35 down
2867.4999999984875 CONN n327 n67 down
2868.299999998487 CONN n297 n98 up
2871.7999999984836 CONN n311 n9 up
2872.699999998483 CONN n294 n289 up
2873.2999999984822 CONN n297 n98 down
2873.499999998482 CONN n98 n311 down
2873.599999998482 CONN n349 n74 down
2874.1999999984814 CONN n79 n283 up
2875.69999999848 CONN n297 n311 down
2876.999999998479 CONN n98 n311 up
2879.4999999984766 CONN n363 n74 up
2879.6999999984764 CONN n264 n349 up
2882.199999998474 CONN n290 n264 down
2883.8999999984726 CONN n349 n74 up
2884.1999999984723 CONN n264 n363 up
2885.2999999984713 CONN n264 n74 up
2888.999999998468 CONN n283 n79 down
2890.6999999984664 CONN n294 n35 up
2892.8999999984644 CONN n335 n188 down
2893.099999998464 CONN n294 n67 up
2894.299999998463 CONN n98 n9 up
2894.7999999984627 CONN n335 n94 down
2895.1999999984623 CONN n363 n188 up
2896.1999999984614 CONN n251 n110 up
2901.3999999984567 CONN n67 n84 down
2902.3999999984558 CONN n67 n84 up
2902.999999998455 CONN n84 n35 down
2903.399999998455 CONN n14 n361 up
2905.399999998453 CONN n327 n67 up
2906.699999998452 CONN n188 n363 down
2907.799999998451 CONN n361 n331 up
2909.3999999984494 CONN n67 n294 down
2909.4999999984493 CONN n14 n331 up
2910.999999998448 CONN n264 n363 down
2911.4999999984475 CONN n104 n297 down
2912.5999999984465 CONN n98 n297 up
2912.7999999984463 CONN n188 n74 up
2913.6999999984455 CONN n349 n264 down
2915.199999998444 CONN n188 n264 up
2916.199999998443 CONN n349 n74 down
2916.7999999984427 CONN n35 n67 down
2918.699999998441 CONN n9 n98 down
2919.3999999984403 CONN n188 n94 down
2920.1999999984396 CONN n363 n349 down
2921.5999999984383 CONN n331 n361 down
2921.5999999984383 CONN n35 n327 up
2922.5999999984374 CONN n363 n94 up
2923.199999998437 CONN n0 n26 up
2923.3999999984367 CONN n98 n311 down
2923.7999999984363 CONN n188 n363 up
2924.199999998436 CONN n349 n149 up
2924.8999999984353 CONN n14 n331 down
2929.499999998431 CONN n35 n294 down
2929.599999998431 CONN n26 n0 down
2929.799999998431 CONN n294 n35 up
2930.2999999984304 CONN n349 n149 down
2931.699999998429 CONN n110 n251 down
2932.899999998428 CONN n363 n188 down
2933.4999999984275 CONN n335 n363 up
2934.3999999984267 CONN n363 n94 down
2934.5999999984265 CONN n188 n94 up
2935.3999999984258 CONN n264 n74 down
2937.6999999984237 CONN n361 n14 down
2938.7999999984227 CONN n67 n35 up
2938.9999999984225 CONN n74 n363 down
2939.399999998422 CONN n361 n14 up
2941.49999999842 CONN n264 n188 down
2941.69999999842 CONN n290 n35 up
2942.1999999984196 CONN n157 n150 up
2945.4999999984166 CONN n294 n290 up
2946.099999998416 CONN n98 n297 down
2946.999999998415 CONN n317 n318 up
2946.999999998415 CONN n188 n74 down
2948.199999998414 CONN n94 n349 up
2948.499999998414 CONN n290 n67 up
2950.9999999984116 CONN n289 n294 down
2951.2999999984113 CONN n98 n311 up
2951.499999998411 CONN n35 n84 up
2951.699999998411 CONN n363 n335 down
2951.799999998411 CONN n349 n188 up
2953.2999999984095 CONN n294 n35 down
2956.7999999984063 CONN n74 n188 up
2957.8999999984053 CONN n84 n290 up
2957.999999998405 CONN n349 n188 down
2959.5999999984037 CONN n35 n327 down
2960.0999999984033 CONN n311 n9 down
2962.399999998401 CONN n349 n94 down
2962.699999998401 CONN n38 n327 up
2965.899999998398 CONN n14 n361 down
2966.2999999983977 CONN n26 n0 up
2966.899999998397 CONN n110 n121 up
2967.3999999983967 CONN n311 n98 down
2969.399999998395 CONN n327 n84 down
2971.199999998393 CONN n38 n349 up
2971.299999998393 CONN n294 n290 down
2973.399999998391 CONN n290 n67 down
2973.699999998391 CONN n67 n84 down
2974.3999999983903 CONN n327 n84 up
2974.89999999839 CONN n74 n188 down
2975.4999999983893 CONN n98 n104 down
2975.899999998389 CONN n35 n67 down
2976.3999999983885 CONN n335 n16 up
2978.199999998387 CONN n67 n327 down
2978.5999999983865 CONN n294 n84 up
2978.899999998386 CONN n264 n9 up
2979.8999999983853 CONN n327 n349 up
2980.8999999983844 CONN n188 n94 down
2982.6999999983827 CONN n328 n338 down
2984.9999999983806 CONN n290 n84 down
2985.2999999983804 CONN n84 n38 up
2986.999999998379 CONN n349 n84 up
2993.299999998373 CONN n335 n297 up
2993.8999999983726 CONN n318 n317 down
2995.8999999983707 CONN n67 n290 up
2996.2999999983704 CONN n361 n78 up
2996.2999999983704 CONN n121 n110 down
2996.49999999837 CONN n35 n84 down
3000.4999999983665 CONN n294 n149 up
3002.9999999983643 CONN n84 n294 down
3003.6999999983636 CONN n16 n335 down
3006.399999998361 CONN n35 n349 up
3010.6999999983573 CONN n157 n150 down
3011.2999999983567 CONN n84 n94 up
3011.6999999983564 CONN n349 n290 up
3011.899999998356 CONN n318 n262 up
3012.8999999983553 CONN n0 n26 down
3013.199999998355 CONN n38 n94 up
3014.299999998354 CONN n349 n67 up
3015.599999998353 CONN n84 n349 down
3017.0999999983514 CONN n349 n38 down
3017.699999998351 CONN n349 n327 down
3019.599999998349 CONN n78 n361 down
3025.6999999983436 CONN n188 n94 up
3027.499999998342 CONN n327 n94 up
3030.0999999983396 CONN n94 n188 down
3033.199999998337 CONN n361 n78 up
3033.899999998336 CONN n294 n149 down
3036.7999999983335 CONN n67 n349 down
3037.0999999983333 CONN n294 n149 up
3037.0999999983333 CONN n9 n264 down
3038.1999999983323 CONN n74 n188 up
3039.2999999983313 CONN n349 n251 up
3039.9999999983306 CONN n35 n251 up
3040.59999999833 CONN n363 n16 up
3041.599999998329 CONN n363 n98 up
3042.899999998328 CONN n16 n335 up
3042.999999998328 CONN n251 n290 up
3044.6999999983263 CONN n335 n297 down
3046.099999998325 CONN n35 n290 down
3047.399999998324 CONN n78 n14 up
3048.299999998323 CONN n78 n361 down
3049.0999999983223 CONN n35 n84 up
3049.599999998322 CONN n94 n67 up
3050.499999998321 CONN n251 n67 up
3050.699999998321 CONN n84 n35 down
3053.2999999983185 CONN n26 n0 up
3053.799999998318 CONN n16 n363 down
3056.299999998316 CONN n94 n84 down
3056.5999999983155 CONN n38 n94 down
3057.5999999983146 CONN n327 n67 up
3061.399999998311 CONN n188 n84 up
3062.3999999983102 CONN n0 n26 down
3062.9999999983097 CONN n84 n327 down
3063.3999999983093 CONN n67 n290 down
3064.999999998308 CONN n251 n327 up
3065.1999999983077 CONN n318 n262 down
3065.3999999983075 CONN n104 n264 up
3066.5999999983064 CONN n327 n35 up
3066.999999998306 CONN n264 n311 up
3067.099999998306 CONN n38 n327 down
3069.7999999983035 CONN n74 n84 up
3074.1999999982995 CONN n349 n327 up
3074.4999999982992 CONN n251 n290 down
3078.999999998295 CONN n327 n94 down
3079.9999999982942 CONN n327 n349 down
3080.199999998294 CONN n74 n84 down
3080.199999998294 CONN n349 n290 down
3080.399999998294 CONN n16 n335 down
3082.399999998292 CONN n294 n188 up
3083.1999999982913 CONN n363 n98 down
3084.1999999982904 CONN n327 n67 down
3084.79999999829 CONN n294 n84 up
3085.3999999982893 CONN n38 n188 up
3086.0999999982887 CONN n67 n94 down
3086.0999999982887 CONN n38 n327 up
3086.999999998288 CONN n327 n251 down
3087.799999998287 CONN n35 n67 up
3090.299999998285 CONN n38 n188 down
3091.099999998284 CONN n294 n74 up
3091.5999999982837 CONN n320 n334 up
3091.5999999982837 CONN n294 n38 up
3091.7999999982835 CONN n294 n84 down
3093.8999999982816 CONN n251 n349 down
3093.9999999982815 CONN n84 n188 down
3094.2999999982812 CONN n294 n149 down
3094.699999998281 CONN n289 n349 up
3094.8999999982807 CONN n35 n327 down
3095.59999999828 CONN n78 n14 down
3097.2999999982785 CONN n35 n67 down
3098.5999999982773 CONN n294 n327 up
3100.3999999982757 CONN n257 n162 up
3112.7999999982644 CONN n121 n290 up
3112.7999999982644 CONN n251 n35 down
3113.299999998264 CONN n9 n297 up
3113.7999999982635 CONN n294 n84 up
3113.8999999982634 CONN n94 n67 up
3114.199999998263 CONN n320 n334 down
3114.599999998263 CONN n74 n38 up
3115.7999999982617 CONN n84 n74 up
3116.0999999982614 CONN n16 n264 up
3118.2999999982594 CONN n9 n297 down
3118.499999998259 CONN n327 n74 up
3118.799999998259 CONN n94 n251 up
3121.6999999982563 CONN n84 n327 up
3122.099999998256 CONN n188 n74 down
3127.299999998251 CONN n289 n349 down
3128.1999999982504 CONN n294 n74 down
3129.2999999982494 CONN n251 n74 up
3132.099999998247 CONN n264 n311 down
3133.099999998246 CONN n67 n251 down
3133.6999999982454 CONN n264 n16 down
3133.6999999982454 CONN n0 n26 up
3134.6999999982445 CONN n84 n74 down
3135.7999999982435 CONN n38 n294 down
3137.499999998242 CONN n188 n149 up
3137.499999998242 CONN n16 n335 up
3138.499999998241 CONN n327 n74 down
3140.1999999982395 CONN n349 n35 down
3140.3999999982393 CONN n257 n162 down
3141.1999999982386 CONN n294 n327 down
3141.899999998238 CONN n0 n26 down
3141.999999998238 CONN n94 n251 down
3142.2999999982376 CONN n84 n38 down
3145.199999998235 CONN n84 n9 up
3145.6999999982345 CONN n121 n349 up
3146.099999998234 CONN n104 n363 up
3146.299999998234 CONN n349 n35 up
3148.7999999982317 CONN n67 n70 up
3149.299999998231 CONN n94 n70 up
3149.399999998231 CONN n297 n9 up
3149.9999999982306 CONN n294 n84 down
3150.0999999982305 CONN n84 n327 down
3150.39999999823 CONN n121 n290 down
3150.49999999823 CONN n149 n294 up
3151.499999998229 CONN n84 n297 up
3151.899999998229 CONN n251 n35 up
3152.999999998228 CONN n349 n35 down
3153.4999999982274 CONN n70 n67 down
3153.5999999982273 CONN n70 n74 up
3154.2999999982267 CONN n264 n104 down
3154.4999999982265 CONN n70 n94 down
3154.4999999982265 CONN n70 n38 up
3155.3999999982257 CONN n35 n251 down
3155.999999998225 CONN n67 n349 up
3156.199999998225 CONN n327 n70 up
3156.8999999982243 CONN n16 n335 down
3157.199999998224 CONN n188 n149 down
3157.9999999982233 CONN n70 n74 down
3159.6999999982218 CONN n84 n70 up
3159.6999999982218 CONN n9 n70 up
3160.0999999982214 CONN n70 n38 down
3161.0999999982205 CONN n0 n328 up
3161.0999999982205 CONN n84 n327 up
3161.0999999982205 CONN n311 n363 up
3161.49999999822 CONN n9 n327 up
3161.59999999822 CONN n188 n327 up
3162.0999999982196 CONN n94 n349 up
3162.3999999982193 CONN n188 n38 up
3163.3999999982184 CONN n297 n70 up
3164.799999998217 CONN n121 n67 up
3165.999999998216 CONN n188 n294 down
3168.199999998214 CONN n294 n188 up
3168.6999999982136 CONN n38 n74 down
3169.099999998213 CONN n9 n188 up
3169.299999998213 CONN n38 n9 up
3169.6999999982127 CONN n297 n294 up
3169.6999999982127 CONN n264 n104 up
3170.6999999982118 CONN n149 n188 up
3171.7999999982108 CONN n9 n294 up
3171.8999999982107 CONN n121 n94 up
3172.59999999821 CONN n188 n327 down
3172.8999999982098 CONN n264 n363 up
3173.1999999982095 CONN n264 n311 up
3173.3999999982093 CONN n150 n311 up
3173.599999998209 CONN n38 n294 up
3174.999999998208 CONN n297 n84 down
3176.099999998207 CONN n297 n327 up
3176.799999998206 CONN n294 n327 up
3177.3999999982057 CONN n9 n297 down
3177.5999999982055 CONN n349 n94 down
3177.899999998205 CONN n335 n16 up
3178.8999999982043 CONN n35 n121 up
3179.099999998204 CONN n38 n149 up
3179.9999999982033 CONN n294 n149 down
3180.7999999982026 CONN n294 n70 up
3181.6999999982017 CONN n9 n188 down
3181.9999999982015 CONN n150 n104 up
3182.599999998201 CONN n67 n349 down
3183.1999999982004 CONN n70 n38 up
3183.1999999982004 CONN n38 n149 down
3183.5999999982 CONN n363 n150 up
3183.6999999982 CONN n150 n264 up
3184.799999998199 CONN n121 n349 down
3185.4999999981983 CONN n297 n294 down
3187.1999999981967 CONN n38 n188 down
3187.799999998196 CONN n188 n294 down
3188.099999998196 CONN n149 n188 down
3189.3999999981947 CONN n327 n297 down
3193.8999999981907 CONN n251 n74 down
3195.599999998189 CONN n328 n0 down
3195.699999998189 CONN n188 n149 up
3197.5999999981873 CONN n16 n335 down
3198.3999999981866 CONN n327 n294 down
3198.4999999981865 CONN n251 n9 up
3199.4999999981856 CONN n297 n38 up
3202.299999998183 CONN n94 n35 up
3202.499999998183 CONN n70 n84 down
3202.7999999981826 CONN n363 n150 down
3202.9999999981824 CONN n294 n297 up
3203.199999998182 CONN n311 n363 down
3203.499999998182 CONN n9 n84 down
3205.9999999981796 CONN n149 n294 up
3206.1999999981795 CONN n94 n74 up
3206.699999998179 CONN n35 n67 up
3207.1999999981786 CONN n70 n9 down
3207.699999998178 CONN n294 n70 down
3208.4999999981774 CONN n38 n84 up
3209.1999999981767 CONN n282 n277 up
3209.3999999981766 CONN n9 n294 down
3209.4999999981765 CONN n188 n294 up
3210.199999998176 CONN n363 n16 up
3210.3999999981756 CONN n297 n327 up
3210.7999999981753 CONN n35 n74 up
3210.899999998175 CONN n74 n67 up
3211.4999999981746 CONN n38 n294 down
3212.299999998174 CONN n84 n70 up
3212.6999999981736 CONN n294 n188 down
3214.7999999981716 CONN n9 n38 down
3217.699999998169 CONN n297 n84 up
3218.699999998168 CONN n121 n74 up
3219.5999999981673 CONN n264 n363 down
3220.4999999981665 CONN n327 n9 down
3220.5999999981664 CONN n277 n282 down
3224.199999998163 CONN n84 n327 down
3224.199999998163 CONN n363 n104 down
3225.499999998162 CONN n294 n70 up
3226.1999999981613 CONN n38 n327 down
3226.7999999981607 CONN n297 n84 down
3227.59999999816 CONN n38 n297 down
3227.59999999816 CONN n328 n0 up
3229.4999999981583 CONN n294 n149 down
3229.799999998158 CONN n327 n294 up
3230.799999998157 CONN n38 n70 down
3236.399999998152 CONN n294 n297 down
3236.399999998152 CONN n363 n16 down
3240.3999999981484 CONN n84 n70 down
3240.699999998148 CONN n327 n294 down
3240.799999998148 CONN n327 n84 up
3242.2999999981466 CONN n150 n16 up
3242.4999999981464 CONN n149 n188 down
3245.099999998144 CONN n38 n327 up
3247.299999998142 CONN n335 n26 up
3249.9999999981396 CONN n84 n297 up
3250.9999999981387 CONN n149 n188 up
3252.4999999981374 CONN n84 n70 up
3253.099999998137 CONN n9 n251 down
3254.6999999981354 CONN n363 n327 up
3255.199999998135 CONN n297 n294 up
3256.199999998134 CONN n327 n70 down
3256.7999999981334 CONN n9 n67 up
3258.0999999981323 CONN n297 n327 down
3258.599999998132 CONN n38 n363 up
3258.8999999981315 CONN n9 n121 up
3259.499999998131 CONN n363 n84 up
3260.9999999981296 CONN n38 n297 up
3261.0999999981295 CONN n67 n9 down
3261.0999999981295 CONN n9 n121 down
3264.099999998127 CONN n264 n311 down
3264.4999999981264 CONN n335 n26 down
3265.4999999981255 CONN n14 n361 up
3266.199999998125 CONN n327 n16 up
3266.8999999981243 CONN n121 n35 down
3267.4999999981237 CONN n94 n121 down
3267.8999999981233 CONN n363 n297 up
3268.099999998123 CONN n16 n150 down
3269.6999999981217 CONN n16 n363 up
3270.0999999981213 CONN n264 n16 up
3270.1999999981213 CONN n70 n38 up
3270.1999999981213 CONN n67 n35 down
3271.1999999981203 CONN n121 n74 down
3271.69999999812 CONN n38 n16 up
3272.499999998119 CONN n84 n16 up
3274.0999999981177 CONN n16 n264 down
3274.1999999981176 CONN n70 n363 up
3277.3999999981147 CONN n74 n121 up
3277.999999998114 CONN n35 n67 up
3278.399999998114 CONN n294 n363 up
3278.7999999981134 CONN n121 n74 down
3279.9999999981123 CONN n294 n84 up
3280.6999999981117 CONN n297 n16 up
3281.0999999981113 CONN n150 n311 down
3282.2999999981103 CONN n294 n38 up
3283.699999998109 CONN n16 n70 up
3284.699999998108 CONN n335 n328 up
3285.3999999981074 CONN n294 n16 up
3287.4999999981055 CONN n328 n0 down
3287.6999999981053 CONN n363 n327 down
3288.199999998105 CONN n16 n327 down
3288.299999998105 CONN n297 n251 up
3288.8999999981042 CONN n363 n16 down
3289.099999998104 CONN n251 n363 up
3290.5999999981027 CONN n70 n251 up
3290.7999999981025 CONN n361 n320 up
3291.0999999981022 CONN n150 n264 down
3291.6999999981017 CONN n294 n251 up
3292.699999998101 CONN n16 n363 up
3293.4999999981 CONN n74 n67 down
3293.8999999980997 CONN n251 n38 up
3294.899999998099 CONN n16 n327 up
3295.2999999980984 CONN n363 n84 down
3295.4999999980982 CONN n16 n251 up
3296.699999998097 CONN n84 n251 up
3297.099999998097 CONN n104 n150 down
3297.5999999980963 CONN n84 n297 down
3298.099999998096 CONN n363 n16 down
3298.2999999980957 CONN n38 n363 down
3298.6999999980953 CONN n294 n363 down
3299.099999998095 CONN n297 n38 down
3299.4999999980946 CONN n104 n264 down
3299.4999999980946 CONN n70 n363 down
3300.099999998094 CONN n98 n78 up
3300.5999999980936 CONN n327 n150 up
3300.8999999980933 CONN n150 n264 up
3301.6999999980926 CONN n84 n264 up
3301.7999999980925 CONN n74 n67 up
3302.0999999980922 CONN n327 n251 up
3302.7999999980916 CONN n70 n327 up
3303.599999998091 CONN n363 n251 down
3304.0999999980904 CONN n70 n264 up
3304.2999999980902 CONN n38 n150 up
3304.39999999809 CONN n264 n294 up
3304.49999999809 CONN n16 n264 up
3304.59999999809 CONN n38 n264 up
3304.59999999809 CONN n264 n251 up
3306.1999999980885 CONN n251 n297 down
3306.4999999980882 CONN n327 n264 up
3306.799999998088 CONN n327 n84 down
3308.1999999980867 CONN n251 n150 up
3308.1999999980867 CONN n121 n35 up
3308.999999998086 CONN n150 n264 down
3310.4999999980846 CONN n264 n297 up
3311.399999998084 CONN n157 n208 up
3311.5999999980836 CONN n150 n16 up
3311.5999999980836 CONN n67 n121 down
3312.199999998083 CONN n84 n16 down
3312.499999998083 CONN n84 n264 down
3312.499999998083 CONN n260 n29 up
3313.399999998082 CONN n361 n14 down
3313.9999999980814 CONN n335 n0 up
3314.399999998081 CONN n16 n297 down
3314.699999998081 CONN n251 n264 down
3315.0999999980804 CONN n121 n74 up
3315.1999999980803 CONN n150 n251 down
3315.2999999980802 CONN n264 n38 down
3315.69999999808 CONN n335 n328 down
3315.9999999980796 CONN n84 n294 down
3315.9999999980796 CONN n327 n264 down
3316.0999999980795 CONN n26 n264 up
3317.599999998078 CONN n84 n70 down
3318.1999999980776 CONN n264 n294 down
3318.4999999980773 CONN n264 n70 down
3319.5999999980763 CONN n16 n264 down
3319.799999998076 CONN n264 n297 down
3320.999999998075 CONN n327 n294 up
3322.7999999980734 CONN n14 n320 up
3323.7999999980725 CONN n38 n150 down
3324.599999998072 CONN n67 n74 down
3324.6999999980717 CONN n84 n38 down
3324.6999999980717 CONN n294 n327 down
3324.7999999980716 CONN n361 n320 down
3325.0999999980713 CONN n294 n16 down
3325.399999998071 CONN n70 n294 down
3325.399999998071 CONN n38 n294 down
